uuid,label_name
40741,Sandstone/Shale
100644,Marl
31400,Marl
51830,Marl
60318,Shale
121131,Shale
28958,Shale
67910,Shale
53733,Shale
97869,Shale
44594,Shale
85489,Shale
12174,Shale
51196,Sandstone/Shale
63902,Shale
102794,Shale
39940,Shale
102781,Shale
43015,Shale
106649,Shale
25849,Sandstone/Shale
88603,Shale
96,Shale
28397,Shale
39511,Marl
92581,Marl
42817,Marl
16495,Marl
28297,Marl
94316,Marl
57399,Shale
99735,Shale
63411,Shale
48397,Shale
97600,Shale
95490,Shale
114568,Shale
9980,Shale
63261,Shale
5504,Shale
84902,Shale
74924,Shale
52824,Shale
57641,Shale
10001,Shale
106389,Shale
91245,Shale
66425,Shale
42607,Shale
70620,Shale
57649,Shale
109539,Shale
109170,Marl
29614,Marl
89082,Marl
109940,Marl
78703,Marl
14215,Marl
2171,Marl
118514,Marl
20038,Shale
6897,Shale
111193,Shale
115604,Marl
114955,Marl
26990,Marl
94799,Marl
1155,Marl
103146,Marl
105088,Shale
68501,Shale
99891,Marl
32989,Marl
60346,Marl
12779,Marl
79746,Marl
40720,Shale
52663,Marl
111535,Marl
22098,Marl
90298,Shale
52206,Shale
8707,Shale
37137,Shale
110651,Shale
97177,Shale
16178,Shale
53509,Shale
27600,Shale
69758,Shale
92994,Shale
84889,Shale
10738,Marl
70762,Marl
60160,Marl
33395,Shale
93444,Shale
98583,Shale
55654,Shale
45369,Shale
117238,Shale
47155,Shale
102932,Shale
88091,Shale
12036,Shale
76523,Shale
87136,Shale
16288,Shale
121232,Shale
84251,Shale
18228,Shale
84268,Shale
28197,Shale
2873,Shale
3322,Shale
69345,Shale
47318,Shale
47210,Sandstone/Shale
94305,Shale
24185,Shale
57899,Shale
28504,Shale
24130,Shale
88921,Shale
87383,Sandstone/Shale
17031,Shale
113701,Shale
70723,Shale
32251,Shale
96467,Shale
50099,Shale
67961,Shale
81923,Shale
55080,Shale
23402,Shale
4421,Shale
42500,Shale
97242,Shale
65578,Shale
51173,Shale
56906,Shale
40070,Shale
20156,Shale
40555,Shale
66951,Marl
32687,Marl
68768,Marl
68862,Marl
87475,Marl
40378,Marl
48244,Marl
90762,Marl
576,Marl
102265,Marl
66031,Marl
101460,Marl
108034,Marl
35295,Marl
74046,Marl
112565,Marl
102478,Marl
14697,Marl
114153,Marl
44352,Marl
7592,Marl
58530,Marl
31815,Marl
10066,Shale
110469,Shale
84460,Shale
110260,Shale
59749,Shale
15203,Shale
45188,Shale
110797,Shale
21294,Shale
32181,Shale
92934,Shale
75317,Shale
94548,Shale
31990,Shale
63598,Shale
93629,Shale
30863,Shale
28663,Shale
30498,Shale
114433,Shale
93511,Shale
86387,Shale
52389,Shale
7260,Shale
21468,Shale
118305,Shale
118796,Shale
47346,Shale
9542,Shale
87980,Shale
49165,Shale
55506,Shale
30137,Shale
97924,Shale
89926,Shale
85465,Shale
74952,Shale
86051,Shale
117392,Shale
50792,Shale
56511,Shale
68080,Shale
109416,Shale
7070,Shale
33247,Shale
84344,Shale
61652,Shale
78208,Shale
60480,Shale
79329,Shale
63870,Shale
89707,Shale
2597,Shale
77191,Shale
25059,Shale
51358,Shale
32035,Shale
39534,Shale
38964,Shale
98996,Shale
110625,Shale
46621,Shale
107136,Shale
87002,Shale
59286,Shale
72306,Shale
103655,Sandstone/Shale
78469,Sandstone/Shale
84409,Sandstone/Shale
107298,Sandstone/Shale
89393,Shale
40111,Shale
52603,Shale
101684,Shale
114069,Shale
84390,Shale
65992,Shale
54292,Shale
78272,Shale
48351,Shale
66368,Shale
42117,Shale
4932,Shale
87207,Shale
21138,Shale
54710,Sandstone/Shale
95203,Sandstone/Shale
9171,Sandstone/Shale
11321,Sandstone/Shale
17012,Shale
51239,Shale
38443,Shale
98370,Shale
17424,Shale
31771,Shale
88144,Shale
30151,Shale
86555,Shale
63324,Shale
53858,Sandstone/Shale
111664,Sandstone/Shale
79601,Shale
24111,Shale
100369,Shale
19360,Shale
3631,Shale
80798,Shale
89027,Shale
94958,Shale
93001,Shale
116003,Shale
31969,Shale
40719,Shale
77259,Shale
22515,Shale
12491,Shale
105970,Shale
120740,Shale
89075,Shale
81136,Shale
1850,Shale
100142,Shale
111693,Shale
83040,Shale
100794,Shale
15020,Shale
13569,Shale
19986,Shale
62199,Shale
103740,Shale
48025,Shale
34011,Shale
112905,Shale
25838,Shale
37829,Shale
56936,Shale
64568,Shale
67380,Shale
91127,Shale
79927,Shale
35356,Shale
32974,Shale
45376,Shale
39515,Sandstone/Shale
11040,Sandstone/Shale
72378,Sandstone/Shale
7418,Sandstone/Shale
46050,Sandstone/Shale
47913,Shale
64465,Shale
110882,Shale
79975,Shale
18279,Shale
12464,Shale
114438,Shale
55923,Shale
54057,Sandstone/Shale
81499,Shale
71967,Shale
89963,Shale
3835,Shale
15350,Sandstone/Shale
101243,Sandstone/Shale
114091,Sandstone/Shale
64683,Sandstone/Shale
47807,Sandstone/Shale
22601,Shale
21557,Shale
107051,Shale
46065,Shale
97991,Sandstone/Shale
35220,Sandstone/Shale
60393,Sandstone/Shale
19111,Sandstone/Shale
77042,Sandstone/Shale
89093,Shale
13315,Shale
55575,Shale
89179,Shale
58593,Shale
105202,Shale
102792,Sandstone/Shale
17159,Shale
99507,Shale
58100,Shale
101419,Shale
169,Shale
50496,Shale
50150,Shale
34838,Shale
42996,Shale
43802,Shale
29839,Shale
10490,Shale
77998,Shale
12954,Shale
80924,Shale
34232,Shale
92257,Shale
32341,Shale
47201,Shale
109632,Shale
47348,Shale
46961,Shale
33809,Shale
46086,Shale
23745,Sandstone/Shale
34938,Sandstone/Shale
117301,Sandstone/Shale
53581,Sandstone/Shale
46702,Shale
69146,Shale
102734,Shale
97937,Shale
61924,Shale
100557,Shale
100340,Shale
11391,Shale
8499,Shale
53030,Shale
34630,Shale
41094,Shale
117837,Shale
109699,Shale
57247,Shale
1709,Shale
78835,Shale
113248,Shale
42708,Shale
103717,Shale
12993,Shale
37660,Shale
16277,Shale
48035,Shale
64110,Shale
120948,Shale
47039,Shale
112587,Shale
92812,Shale
47164,Shale
6950,Shale
51308,Shale
28886,Shale
912,Shale
45781,Shale
63232,Shale
44440,Shale
40099,Shale
63041,Shale
43615,Shale
72609,Shale
50922,Shale
10032,Shale
54471,Shale
46110,Shale
56995,Shale
94514,Shale
61182,Shale
119992,Shale
87129,Shale
78011,Shale
57655,Shale
29168,Shale
83449,Shale
95226,Shale
16039,Shale
47124,Shale
92247,Shale
3642,Shale
5811,Shale
89518,Shale
27992,Shale
72290,Shale
117704,Shale
12896,Shale
97872,Shale
56953,Shale
29001,Shale
103949,Shale
70936,Shale
99022,Shale
47436,Shale
48634,Shale
99009,Shale
85150,Shale
1138,Shale
89868,Shale
116584,Shale
96418,Shale
100896,Shale
72763,Sandstone
54011,Shale
44405,Shale
110542,Shale
115542,Shale
99600,Shale
18588,Shale
48,Shale
50622,Shale
50702,Shale
94547,Shale
45097,Shale
85437,Shale
106266,Shale
108781,Shale
8877,Shale
102832,Shale
26723,Shale
11800,Shale
25847,Shale
36555,Shale
67309,Shale
112073,Shale
21930,Shale
33312,Shale
63234,Shale
73454,Shale
7220,Shale
26227,Shale
28710,Shale
69753,Shale
114818,Shale
35558,Shale
94699,Sandstone
92955,Shale
114028,Shale
76943,Shale
46756,Shale
36194,Shale
36991,Shale
88460,Shale
53619,Shale
32263,Shale
104967,Shale
4373,Shale
40449,Shale
6514,Shale
11528,Shale
37587,Shale
104643,Shale
115123,Shale
48998,Shale
16585,Shale
2313,Shale
59324,Shale
85975,Shale
7022,Shale
106050,Shale
75935,Shale
112653,Shale
109965,Shale
27806,Shale
55327,Shale
44926,Marl
59065,Marl
42424,Marl
39752,Marl
111998,Marl
69303,Marl
95849,Marl
55156,Marl
44098,Marl
93370,Marl
106281,Marl
99786,Marl
44207,Marl
38432,Marl
18827,Marl
32658,Marl
78910,Marl
117851,Marl
104257,Marl
63805,Marl
612,Marl
92936,Marl
42714,Marl
85991,Marl
31887,Marl
43021,Marl
58620,Marl
36951,Marl
63511,Marl
106380,Marl
105037,Marl
1854,Marl
85745,Marl
112738,Marl
33239,Marl
84898,Marl
12220,Marl
76388,Marl
61940,Marl
105623,Marl
85367,Marl
109583,Marl
78428,Marl
38874,Marl
69539,Marl
28698,Marl
109852,Marl
80898,Marl
9896,Marl
23392,Marl
63446,Marl
76007,Marl
57604,Marl
111894,Marl
9927,Marl
13584,Marl
52,Marl
74900,Marl
85070,Marl
72749,Marl
103828,Marl
75386,Marl
14530,Marl
72961,Marl
83991,Marl
120259,Marl
47504,Marl
32917,Marl
121449,Marl
7593,Marl
19806,Marl
62353,Marl
108312,Marl
119747,Marl
45927,Marl
33552,Marl
96787,Marl
25637,Marl
99433,Marl
523,Marl
77533,Marl
41546,Marl
111267,Marl
80403,Marl
43272,Marl
98125,Marl
61145,Marl
40642,Marl
80562,Marl
86140,Marl
99854,Marl
48293,Marl
868,Marl
23007,Marl
2437,Marl
32620,Marl
25386,Marl
68166,Marl
118350,Marl
52825,Marl
25545,Marl
95904,Marl
109805,Marl
1577,Marl
18969,Marl
64384,Marl
103058,Marl
56890,Marl
52489,Marl
121015,Marl
46197,Marl
80573,Marl
95219,Marl
66486,Marl
41765,Marl
21199,Marl
16337,Marl
107754,Marl
53105,Marl
107416,Marl
2051,Marl
87666,Marl
96869,Marl
78298,Marl
107775,Marl
64306,Marl
4672,Marl
56533,Marl
1907,Marl
57874,Marl
240,Marl
111958,Marl
31712,Marl
83650,Marl
49184,Marl
39154,Marl
13494,Marl
20431,Marl
84648,Marl
89328,Marl
78600,Marl
35172,Marl
93454,Marl
74950,Marl
101915,Marl
94097,Marl
3723,Marl
19443,Marl
74375,Marl
70649,Shale
115757,Shale
53626,Shale
64641,Shale
53796,Shale
106575,Shale
4728,Shale
58166,Shale
6572,Shale
4850,Shale
93028,Shale
81548,Shale
9100,Shale
112188,Shale
23365,Sandstone/Shale
117173,Shale
9672,Shale
96807,Shale
115533,Shale
56208,Shale
109702,Sandstone
119967,Shale
90644,Shale
62787,Shale
89627,Shale
71083,Shale
94463,Shale
57811,Shale
43565,Shale
48635,Shale
41247,Shale
16272,Shale
100755,Shale
1932,Shale
37647,Shale
29016,Shale
51851,Shale
63439,Shale
108952,Shale
8037,Shale
63182,Shale
40430,Shale
118502,Shale
851,Shale
57137,Shale
7112,Shale
34448,Shale
77891,Shale
13947,Shale
59323,Shale
76489,Shale
108968,Shale
41050,Shale
53812,Marl
55737,Shale
112817,Shale
20706,Shale
107616,Shale
85298,Marl
25484,Marl
111820,Marl
39452,Marl
36062,Marl
117577,Marl
93355,Sandstone/Shale
11583,Marl
11483,Marl
17690,Limestone
26069,Limestone
15374,Limestone
119511,Limestone
45900,Limestone
27590,Anhydrite
45513,Anhydrite
7478,Anhydrite
54655,Anhydrite
95052,Limestone
115867,Limestone
120758,Marl
48141,Marl
17833,Marl
111620,Marl
114998,Marl
7314,Limestone
89731,Limestone
40569,Limestone
98752,Limestone
49806,Limestone
6323,Marl
93584,Marl
25143,Marl
92553,Sandstone/Shale
60479,Sandstone/Shale
16522,Sandstone/Shale
99803,Sandstone/Shale
48019,Marl
61775,Marl
29551,Marl
113954,Marl
97363,Marl
6147,Marl
84836,Limestone
45345,Limestone
117168,Limestone
14261,Limestone
120867,Limestone
19740,Limestone
74788,Limestone
117550,Limestone
79096,Limestone
96076,Limestone
31855,Limestone
68311,Limestone
16982,Limestone
21114,Limestone
76969,Limestone
49605,Marl
110555,Marl
55988,Limestone
93764,Limestone
54266,Limestone
49153,Limestone
38288,Limestone
105293,Limestone
119292,Limestone
102972,Limestone
34708,Limestone
3208,Limestone
41519,Limestone
119460,Limestone
34860,Limestone
97465,Limestone
93418,Limestone
93876,Limestone
55621,Marl
47809,Limestone
18723,Limestone
34395,Marl
71093,Marl
74716,Marl
14185,Marl
88280,Limestone
71394,Limestone
4926,Limestone
23037,Marl
72035,Marl
68237,Marl
76936,Marl
81121,Marl
106717,Marl
38643,Marl
46989,Marl
17257,Marl
82172,Marl
61093,Marl
32698,Marl
25465,Marl
105752,Marl
56205,Marl
56608,Marl
99937,Marl
45570,Marl
117387,Marl
72169,Marl
81486,Marl
120390,Shale
15,Marl
105739,Marl
49207,Marl
29110,Marl
24739,Marl
74361,Marl
30132,Marl
89695,Shale
3960,Shale
121450,Marl
60331,Marl
81662,Marl
2886,Marl
36650,Marl
27909,Shale
48668,Shale
56049,Shale
43901,Shale
103229,Shale
43778,Shale
6803,Shale
117090,Shale
69792,Shale
26933,Shale
26993,Shale
117436,Shale
112479,Shale
1904,Shale
86923,Shale
48450,Marl
59822,Limestone
30779,Limestone
13283,Marl
65615,Limestone
77252,Marl
77789,Shale
40563,Shale
56345,Shale
115136,Shale
86708,Shale
112698,Shale
93268,Shale
97202,Limestone
115702,Limestone
37271,Limestone
83318,Limestone
105624,Marl
33607,Limestone
77854,Limestone
105198,Limestone
102922,Limestone
64248,Marl
3920,Limestone
47863,Limestone
27345,Marl
107160,Limestone
61894,Marl
34106,Marl
86082,Marl
39385,Limestone
19397,Limestone
86739,Limestone
5941,Limestone
56949,Limestone
39396,Limestone
13199,Limestone
50647,Marl
94722,Marl
65475,Marl
83100,Marl
54787,Limestone
99651,Limestone
38794,Limestone
115263,Limestone
58375,Limestone
58532,Limestone
4288,Limestone
94819,Limestone
21386,Limestone
108977,Limestone
106845,Marl
31110,Marl
31464,Limestone
119868,Limestone
69333,Limestone
66636,Marl
111160,Marl
68216,Marl
29015,Marl
6556,Marl
121552,Marl
88532,Limestone
62495,Limestone
40892,Limestone
82892,Limestone
72839,Limestone
101789,Limestone
97359,Marl
24352,Marl
52691,Marl
87686,Marl
100173,Marl
51210,Marl
73995,Limestone
75087,Limestone
75746,Limestone
26234,Limestone
56439,Limestone
85408,Limestone
32106,Marl
49667,Limestone
41083,Marl
75861,Marl
11714,Shale
54648,Limestone
66044,Limestone
65991,Limestone
95726,Limestone
42552,Marl
46520,Limestone
89249,Marl
90655,Limestone
35586,Marl
12629,Marl
740,Limestone
107289,Limestone
101020,Marl
79181,Marl
4199,Limestone
64290,Marl
82521,Marl
72119,Limestone
104354,Marl
100274,Marl
37936,Limestone
109273,Limestone
60173,Marl
104078,Sandstone/Shale
99616,Marl
62784,Marl
56900,Marl
104997,Marl
6977,Limestone
11717,Limestone
83694,Limestone
664,Limestone
5189,Limestone
104118,Limestone
75391,Limestone
73258,Limestone
121512,Limestone
13700,Limestone
18153,Marl
65369,Marl
49992,Marl
66655,Marl
115899,Marl
512,Limestone
76327,Shale
70030,Marl
54593,Marl
96133,Marl
112196,Marl
111881,Shale
38661,Shale
11584,Limestone
83369,Limestone
8562,Limestone
118240,Limestone
69044,Limestone
69363,Limestone
64936,Limestone
62559,Limestone
5275,Marl
41431,Limestone
107424,Limestone
25175,Marl
38358,Marl
25816,Marl
1264,Shale
39961,Marl
93066,Sandstone/Shale
18062,Limestone
109907,Limestone
72352,Limestone
62274,Limestone
77476,Limestone
10075,Shale
23118,Shale
114760,Shale
12249,Limestone
100693,Limestone
70114,Marl
75587,Limestone
118283,Limestone
8991,Limestone
60149,Limestone
70992,Marl
47502,Limestone
100542,Limestone
8652,Limestone
82159,Limestone
92898,Limestone
16995,Limestone
24060,Limestone
38065,Limestone
15346,Limestone
57846,Limestone
30870,Marl
118781,Marl
80456,Limestone
764,Marl
75076,Sandstone
117085,Shale
113201,Shale
71752,Shale
83532,Shale
31891,Shale
57437,Sandstone
36053,Sandstone
102457,Shale
92717,Shale
24811,Shale
32869,Shale
36166,Shale
70722,Shale
96250,Shale
46115,Sandstone
27746,Marl
113751,Limestone
15117,Limestone
70113,Limestone
105606,Limestone
78182,Shale
36239,Shale
110678,Limestone
12442,Shale
21290,Limestone
17970,Limestone
103481,Limestone
13194,Marl
47113,Marl
36313,Marl
100797,Marl
110843,Limestone
69239,Limestone
28548,Limestone
48625,Limestone
65273,Sandstone
39837,Sandstone
110194,Limestone
45656,Limestone
54756,Limestone
109913,Limestone
29814,Marl
98356,Sandstone/Shale
110564,Sandstone/Shale
79366,Marl
10710,Marl
16627,Marl
91810,Marl
95487,Marl
85571,Shale
38071,Sandstone
96264,Marl
46609,Limestone
8369,Limestone
51360,Limestone
61286,Marl
61614,Marl
65450,Limestone
83716,Marl
80820,Limestone
80411,Limestone
25978,Limestone
107533,Limestone
10139,Limestone
32209,Limestone
121786,Limestone
16985,Marl
8015,Marl
79479,Limestone
29646,Marl
63738,Marl
22171,Sandstone/Shale
48282,Sandstone/Shale
52102,Shale
80054,Shale
102796,Marl
539,Marl
3261,Shale
91510,Sandstone
97616,Marl
17957,Shale
84562,Limestone
43560,Limestone
86451,Limestone
36866,Limestone
32,Marl
25772,Limestone
74243,Limestone
83107,Limestone
116702,Marl
28751,Limestone
35091,Limestone
38544,Limestone
76168,Shale
65392,Limestone
121560,Marl
71256,Marl
49442,Marl
69599,Marl
110608,Limestone
107676,Marl
13529,Limestone
97522,Limestone
83843,Limestone
61230,Shale
27308,Shale
113813,Limestone
32944,Marl
47980,Limestone
96122,Marl
59658,Shale
115198,Shale
107285,Limestone
39121,Limestone
49852,Limestone
4218,Limestone
106251,Limestone
53555,Limestone
113506,Limestone
5634,Limestone
50869,Limestone
52667,Limestone
24890,Limestone
84655,Limestone
46350,Limestone
43739,Limestone
87861,Limestone
99993,Limestone
33482,Shale
88651,Limestone
59099,Limestone
10051,Limestone
71169,Sandstone
115968,Limestone
47086,Limestone
8062,Sandstone
22370,Sandstone
109829,Limestone
31080,Limestone
57100,Limestone
5506,Limestone
119049,Limestone
3309,Limestone
49438,Limestone
69511,Limestone
103656,Shale
107647,Limestone
57648,Limestone
51431,Limestone
84591,Limestone
112454,Limestone
48344,Marl
85245,Marl
52164,Marl
74779,Shale
115167,Limestone
22851,Limestone
23806,Sandstone
93526,Sandstone
120982,Sandstone
108161,Sandstone
95546,Marl
62216,Limestone
69586,Shale
48475,Limestone
55920,Limestone
39459,Limestone
22120,Limestone
30144,Limestone
77884,Marl
5860,Limestone
80863,Sandstone
5875,Marl
35554,Limestone
28599,Limestone
93286,Shale
70281,Shale
51855,Shale
20224,Shale
94201,Shale
30600,Shale
38056,Limestone
42710,Limestone
33560,Limestone
87215,Limestone
48670,Limestone
104394,Sandstone/Shale
52093,Marl
1560,Marl
110363,Marl
99323,Shale
45074,Shale
1848,Shale
116383,Shale
85677,Marl
66855,Marl
96325,Marl
61732,Marl
8869,Shale
2023,Shale
383,Shale
31551,Marl
55475,Marl
61225,Marl
5371,Marl
104249,Marl
111098,Sandstone/Shale
94837,Sandstone/Shale
47945,Sandstone/Shale
51655,Sandstone/Shale
120836,Sandstone
102308,Sandstone
6034,Sandstone/Shale
12626,Sandstone/Shale
94507,Sandstone/Shale
91308,Shale
100211,Limestone
111713,Limestone
45309,Limestone
26210,Limestone
96064,Sandstone/Shale
71636,Limestone
43581,Limestone
66883,Shale
46813,Sandstone/Shale
35288,Sandstone/Shale
58851,Sandstone/Shale
111816,Limestone
101551,Limestone
119506,Limestone
116929,Limestone
82639,Limestone
112066,Sandstone/Shale
82107,Limestone
51860,Sandstone/Shale
48174,Limestone
12173,Limestone
30508,Limestone
107338,Limestone
65212,Limestone
8625,Limestone
44934,Limestone
8821,Limestone
51784,Limestone
107865,Limestone
52138,Limestone
37865,Limestone
86428,Limestone
22209,Limestone
73557,Limestone
44682,Limestone
85863,Limestone
71367,Limestone
8282,Limestone
54776,Limestone
31764,Limestone
59453,Limestone
38192,Limestone
50044,Limestone
71690,Limestone
4461,Limestone
56684,Limestone
43034,Limestone
58168,Limestone
73956,Limestone
99124,Limestone
100742,Limestone
78857,Limestone
109442,Limestone
70359,Limestone
111624,Marl
64822,Limestone
33685,Limestone
113945,Marl
100381,Marl
57959,Limestone
52263,Limestone
13054,Limestone
73465,Limestone
106658,Limestone
39629,Limestone
28325,Sandstone
54611,Limestone
105919,Marl
63853,Limestone
94448,Shale
3348,Shale
114080,Shale
25430,Limestone
42093,Limestone
20126,Limestone
72882,Limestone
2043,Shale
69770,Limestone
8399,Limestone
116502,Limestone
107452,Sandstone
16024,Sandstone
79268,Sandstone
38012,Sandstone
63921,Shale
3097,Limestone
84850,Shale
114010,Limestone
18489,Limestone
43518,Limestone
69474,Limestone
96063,Limestone
92893,Limestone
104518,Limestone
113055,Limestone
111191,Limestone
65096,Limestone
17114,Shale
70167,Shale
54914,Shale
96200,Shale
106780,Shale
34656,Shale
94171,Shale
73772,Shale
53068,Sandstone
90122,Sandstone
119110,Sandstone
117242,Shale
82594,Shale
104530,Shale
13241,Shale
46025,Shale
111716,Shale
48401,Shale
46021,Shale
104082,Shale
71101,Shale
19350,Sandstone
13863,Sandstone
70276,Limestone
102733,Shale
51015,Limestone
96087,Limestone
48365,Limestone
80990,Limestone
14621,Limestone
53374,Marl
11009,Limestone
114669,Limestone
110054,Limestone
118133,Limestone
81876,Limestone
99641,Limestone
84703,Limestone
115250,Limestone
84462,Limestone
104189,Limestone
25233,Limestone
44919,Limestone
17537,Limestone
73762,Limestone
108446,Limestone
98932,Limestone
21314,Limestone
25296,Shale
35229,Limestone
85225,Limestone
105774,Limestone
3810,Limestone
88259,Limestone
9836,Limestone
81512,Limestone
87259,Limestone
62160,Limestone
8060,Limestone
93698,Limestone
63172,Limestone
94379,Limestone
63004,Limestone
85818,Limestone
116597,Limestone
36479,Limestone
45313,Limestone
17649,Limestone
32374,Limestone
110985,Marl
32459,Limestone
21629,Limestone
52141,Limestone
84820,Limestone
86513,Limestone
70054,Limestone
90903,Limestone
79643,Limestone
100254,Limestone
115628,Limestone
47062,Limestone
25835,Sandstone
53469,Sandstone
118559,Sandstone
32569,Sandstone
33602,Sandstone
6850,Sandstone
35459,Shale
991,Shale
7562,Shale
24146,Shale
110535,Shale
19563,Shale
14049,Shale
86038,Shale
3556,Shale
78514,Shale
311,Shale
81804,Shale
68981,Shale
9057,Shale
79075,Shale
70947,Shale
78367,Shale
109012,Shale
105256,Shale
88621,Shale
118120,Shale
57442,Shale
45355,Shale
18978,Shale
66653,Shale
55227,Shale
89927,Shale
60838,Shale
37115,Shale
77897,Shale
58789,Shale
27649,Sandstone
119886,Sandstone
120910,Sandstone
82161,Sandstone
1849,Sandstone
69890,Sandstone
9912,Sandstone
12426,Sandstone
60748,Shale
80406,Shale
56510,Shale
90714,Shale
51377,Shale
6662,Shale
105698,Shale
28227,Shale
97532,Shale
19220,Shale
56616,Sandstone
13125,Limestone
72860,Limestone
101957,Sandstone
80750,Sandstone
9008,Limestone
75426,Limestone
67826,Limestone
86314,Limestone
62294,Limestone
67314,Limestone
94962,Limestone
46041,Shale
108092,Limestone
52966,Limestone
97205,Limestone
87144,Limestone
10868,Sandstone
115654,Shale
14267,Limestone
49234,Limestone
111565,Limestone
20541,Limestone
98534,Limestone
94264,Shale
101511,Sandstone/Shale
46085,Shale
7188,Shale
39224,Shale
64245,Sandstone
58742,Shale
63517,Sandstone
118292,Sandstone
113192,Sandstone/Shale
20476,Sandstone/Shale
42061,Sandstone
18805,Shale
17001,Shale
81730,Sandstone/Shale
96293,Limestone
36590,Shale
55940,Sandstone/Shale
74920,Sandstone/Shale
117108,Marl
64877,Marl
45916,Marl
75726,Sandstone
57387,Marl
56158,Marl
32585,Shale
43129,Limestone
92824,Limestone
63691,Limestone
101207,Limestone
32386,Limestone
78464,Shale
64614,Shale
106292,Shale
59549,Shale
20231,Shale
83688,Shale
683,Sandstone
10475,Marl
75978,Sandstone
19335,Shale
107446,Shale
43282,Limestone
112639,Shale
107404,Sandstone/Shale
44495,Sandstone/Shale
72346,Shale
61163,Limestone
13252,Limestone
87610,Shale
116309,Sandstone
57207,Shale
113928,Limestone
45389,Limestone
57078,Sandstone
73881,Sandstone
446,Shale
87789,Shale
82586,Shale
83892,Shale
22413,Sandstone
94597,Shale
118752,Shale
6793,Shale
71899,Limestone
104839,Limestone
75063,Limestone
33022,Limestone
77677,Limestone
99940,Limestone
70036,Limestone
48617,Limestone
62155,Limestone
114637,Shale
90648,Limestone
54253,Limestone
15556,Shale
84627,Shale
5360,Shale
4928,Limestone
45026,Shale
2334,Shale
91410,Shale
3429,Shale
57329,Shale
52116,Shale
29677,Shale
72217,Shale
23077,Shale
64616,Shale
20282,Sandstone
5538,Shale
94616,Shale
71969,Shale
86157,Shale
31434,Shale
89410,Shale
77494,Shale
110261,Shale
118733,Sandstone
96521,Shale
69012,Shale
13806,Limestone
57370,Limestone
65146,Limestone
101147,Limestone
7874,Limestone
121564,Shale
38806,Shale
65805,Shale
47005,Limestone
85050,Limestone
27753,Limestone
79466,Limestone
103017,Limestone
94262,Limestone
72623,Shale
62207,Limestone
18347,Limestone
113921,Limestone
37391,Limestone
107196,Limestone
78800,Shale
83572,Shale
73236,Limestone
95995,Limestone
114561,Limestone
96307,Limestone
41197,Limestone
109033,Limestone
106084,Limestone
79892,Limestone
6848,Limestone
25426,Limestone
43974,Limestone
85872,Shale
16158,Shale
23187,Sandstone
72170,Sandstone
116428,Sandstone
98375,Limestone
31565,Limestone
74570,Limestone
105849,Limestone
40178,Limestone
56115,Limestone
17128,Limestone
67695,Limestone
68394,Limestone
37272,Sandstone
67144,Sandstone
23294,Shale
7759,Sandstone
26802,Shale
29703,Sandstone
83431,Sandstone
77219,Shale
97098,Limestone
79929,Limestone
37218,Limestone
113910,Limestone
25982,Limestone
26106,Shale
5392,Limestone
98779,Sandstone
111822,Shale
58187,Sandstone
103372,Shale
38320,Shale
84529,Shale
112680,Shale
81194,Shale
106694,Shale
64387,Shale
95381,Shale
56479,Limestone
13594,Shale
64104,Shale
110714,Limestone
51111,Limestone
110478,Limestone
57327,Limestone
99769,Limestone
70564,Limestone
38055,Limestone
64532,Limestone
10573,Limestone
116377,Limestone
84513,Limestone
85635,Limestone
46105,Limestone
103973,Limestone
86726,Limestone
103189,Limestone
29414,Limestone
28540,Limestone
56814,Limestone
115433,Limestone
112545,Marl
19238,Limestone
111593,Limestone
57827,Limestone
92110,Limestone
81092,Sandstone
40894,Marl
63372,Shale
105029,Shale
71325,Sandstone/Shale
49379,Shale
50453,Shale
63329,Shale
15632,Shale
58350,Shale
10558,Limestone
69063,Limestone
61325,Limestone
89805,Limestone
23564,Limestone
58759,Limestone
8879,Limestone
56135,Limestone
115876,Limestone
104068,Limestone
93136,Limestone
107100,Limestone
113365,Limestone
21268,Limestone
1459,Limestone
76412,Limestone
97382,Limestone
35370,Shale
51283,Sandstone
80043,Limestone
113032,Limestone
26768,Limestone
36018,Limestone
84423,Limestone
40728,Shale
120240,Shale
32635,Shale
46807,Limestone
107216,Limestone
101836,Limestone
27937,Limestone
32238,Sandstone
72919,Shale
69956,Shale
91167,Shale
117717,Shale
91634,Shale
111622,Sandstone
36344,Shale
121669,Shale
19926,Shale
114540,Limestone
58063,Limestone
11171,Limestone
90728,Limestone
22059,Limestone
69015,Limestone
93185,Marl
54181,Limestone
27124,Shale
67360,Shale
77306,Shale
35589,Shale
10183,Shale
59724,Shale
87753,Shale
71088,Shale
50069,Shale
118428,Shale
4188,Sandstone
59208,Sandstone
103302,Sandstone
19259,Sandstone
6907,Sandstone
70395,Sandstone
112944,Sandstone
103730,Shale
77266,Shale
112891,Shale
26160,Shale
18181,Shale
65499,Shale
21451,Shale
52344,Shale
94415,Shale
76065,Shale
105937,Shale
8587,Shale
33375,Shale
29035,Shale
106459,Shale
7940,Limestone
79223,Limestone
120831,Limestone
55306,Limestone
92106,Limestone
84458,Limestone
28400,Limestone
50998,Limestone
91861,Limestone
63500,Limestone
70715,Limestone
110336,Limestone
97457,Limestone
9733,Marl
105992,Limestone
83212,Limestone
36838,Limestone
77035,Limestone
3797,Limestone
21988,Limestone
14508,Limestone
98653,Limestone
118094,Limestone
102473,Limestone
